"caption","commentsCount","likesCount","ownerUsername","timestamp","type","url","videoDuration","videoPlayCount","videoUrl","videoViewCount","allTaggedUsernames","allMentions","allHashtags"
"Zwei Produkte würden in Supermärkten besonders häufig weggeschmissen, erklärt Jan Landwehr, Professor für Markt- und Konsumentenpsychologie an der Uni Frankfurt: „Brot und Bananen. 288 kg pro Minute.“ Vor allem landeten vom Bund abgetrennte, einzelne Bananen sehr oft im Müll. In einem Feldversuch versuchten Landwehr und Kolleg:innen, Solo-Bananen für Kund:innen attraktiver zu machen. 
#Banane #Supermarkt #tagesschau",395,36715,"tagesschau","2024-12-27T13:59:43.000Z","Video","https://www.instagram.com/p/DEFYK_2oxqw/",59.466,2666859,"https://scontent-nrt1-2.cdninstagram.com/o1/v/t16/f2/m86/AQNhOPa0KBxzZklLQlSvK4xYRfaOZ1rCREvtiS6YAyMSBLq15jg3IxJl1pRrMtlUDSzZ5ghz3teg9beENszq2f2c87q2tnLt3NXgGFM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=926735159641621_576075654&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83NTRGMjNDNzAwNDBDQzE5NzU1RjUzMDM2NEY4QkJBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMeWpHQndWdE1qdHRPTUdBQ0FRXzh4U2VvSXpicV9FQUFBRhUCAsgBACgAGAAbABUAACaaibaJt4ONQBUCKAJDMywXQE27peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=e9a910bb13&ccb=9-4&oh=00_AYBTnurScn1KlCPBVSZhIlyggWk-oBdldxzloVmu9xVmeQ&oe=6773194B&_nc_sid=10d13b",888020,"","","Banane,Supermarkt,tagesschau"
"Hier kommen drei News der Woche. 

#kasachstan #magdeburg #NASA #tagesschau #nachrichten",187,13517,"tagesschau","2024-12-27T15:30:21.000Z","Video","https://www.instagram.com/p/DEFjZc4NVxc/",54.336,1179917,"https://scontent-mba2-1.cdninstagram.com/o1/v/t16/f2/m86/AQOy6r144bZYFZc_UgLf1YKS6vxtqEcYNaU2bItfI5XZQdsP4WoTsrWbpCrsmrkvDvDxk81_4gkDoaVjp-Vj7N1W7fPWnyPOX_kcolg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=596674202854627_1196363731&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9EMzQ2N0FGOTU1ODAyQTUxODU5MDBBMTg5QjU5QkVCMF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBYjNIaHkyUTdNVVp6UUNBREd1V1FtYjAtSXNicV9FQUFBRhUCAsgBACgAGAAbABUAACaQxZiS56nRQRUCKAJDMywXQEso9cKPXCkYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=60d94ea067&ccb=9-4&oh=00_AYCeh3X4Vk4ZQJshM61RFucCY7agtHNLzn35ItUKPiPLMg&oe=677333C6&_nc_sid=10d13b",238038,"","","kasachstan,magdeburg,NASA,tagesschau,nachrichten"
"Wie Aserbaidschan schließen auch die USA einen Fehlschuss der russischen Flugabwehr als Ursache für den Absturz einer aserbaidschanischen Passagiermaschine in Kasachstan nicht aus. 

Bei dem Absturz nahe der kasachischen Stadt Aktau am Kaspischen Meer waren am Mittwoch 38 von 67 Menschen an Bord getötet worden. 29 Menschen überlebten, viele von ihnen schwer verletzt. Die Maschine vom Typ Embraer 190 der Fluggesellschaft Azerbaijan Airlines hätte eigentlich von der Hauptstadt Baku nach Grosny in der russischen Teilrepublik Tschetschenien fliegen sollen. 

#flugzeugabsturz #kasachstan #tagesschau #nachrichten",700,93148,"tagesschau","2024-12-27T07:54:22.000Z","Sidecar","https://www.instagram.com/p/DEEvvJJsClt/",NA,NA,"",NA,"","","flugzeugabsturz,kasachstan,tagesschau,nachrichten"
"Der Spitzenverband der gesetzlichen Krankenkassen moniert bei der Vergabe von Arztterminen eine Bevorzugung von Privatversicherten gegenüber gesetzlich Versicherten. „Wenn sie auf ein Buchungsportal gehen und als gesetzlich Versicherte einen Facharzttermin suchen, bekommen sie einen in sechs Wochen oder noch später angeboten. Klicken sie dagegen „Privatpatient“ an, klappt es schon am nächsten Tag“, sagte die stellvertretende GKV-Chefin Stefanie Stoff-Ahnis dem Redaktionsnetzwerk Deutschland (RND).

Weiter betonte sie: „Die Diskriminierung der gesetzlich Versicherten gegenüber Privatpatienten bei der Terminvergabe werden wir nicht länger hinnehmen.“ Sie forderte zudem bei der Terminvergabe eine gesetzliche Verpflichtung für alle Arztpraxen, freie Termine tagesaktuell einem Onlineportal zur Verfügung zu stellen, auf das die gesetzlichen Kassen und die Kassenärztlichen Vereinigungen zugreifen können. 

#tagesschau #gesundheit #krankenkassen #arzttermin",1692,91926,"tagesschau","2024-12-26T15:30:06.000Z","Sidecar","https://www.instagram.com/p/DEC_GMav687/",NA,NA,"",NA,"","","tagesschau,gesundheit,krankenkassen,arzttermin"
"In einem über 140.000 Quadratmeter großen Wald in Bayern leben Hausschweine. Hutewald nennt sich das Konzept, Tiere im Wald zu halten. Früher war das weit verbreitet, heute gibt es diese aufwendige Haltungsform in Deutschland kaum noch.
 
#schwein #wald #tagesschau #hausschwein",892,39999,"tagesschau","2024-12-26T17:07:23.000Z","Video","https://www.instagram.com/p/DEDKJhdN37X/",47.933,1545364,"https://scontent-mia3-1.cdninstagram.com/o1/v/t16/f2/m86/AQML_H2iiVSvK3OgvChl_4WrJUlQP9bO2NaPGQ9Z1-9DxtRFRkCERYscQN9AM2qL-9sVLvswH97Rsx3G95u0NMpaT5lHgc59hZU4O24.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=1110265264128481_49620282&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yODREM0MyMkU5OUE4QkVCNUVGQjc3NDkxQ0JBQjdCMF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKUlBIaHp1ZUNPODEta0RBSUp3NFpjUWVRWVhicV9FQUFBRhUCAsgBACgAGAAbABUAACaYt9uNosuAQBUCKAJDMywXQEf3bItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=50662efd8a&ccb=9-4&oh=00_AYB0ItfffapZCVJrGqUhpNIgB7GcChK29rcKdpZqr3Rkyg&oe=67733709&_nc_sid=10d13b",404943,"","","schwein,wald,tagesschau,hausschwein"
"Tabakfreie Nikotinbeutel fallen in Deutschland unter das Lebensmittelrecht und sind verboten. Doch über das Internet sind sie teilweise leicht zu kriegen. #nikotin #snus #tagesschau #nachrichten",560,53300,"tagesschau","2024-12-27T08:59:25.000Z","Video","https://www.instagram.com/p/DEE29pCIPPg/",53.866,3426328,"https://instagram.frwn2-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQOusNIdZL81bRN3r30awYVj4X7V7HissTM2hTNeNXZF37tznl5h7XVRRWlhwEYq0wgLH483jPr8TIOkCTG-BgM0_xF8rZjskO8eV2o.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=8846993152058747_2563687906&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80QTQzMjI4REI0ODg2OTMzOTUyOEE4MzU0MjU1QUVBRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPYmNJUnpKSG5ycVF3Y0VBRjlxeE9TVTBpcDhicV9FQUFBRhUCAsgBACgAGAAbABUAACaqpZehhtORQBUCKAJDMywXQEru2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=b5dfafb90b&ccb=9-4&oh=00_AYBPJNLq7ejJK9KlAu444AwZIpPKqTgYHGm9A0sFBkgYNA&oe=677336C0&_nc_sid=10d13b",1016439,"","","nikotin,snus,tagesschau,nachrichten"
"20 Jahre nach dem verheerenden Tsunami im Indischen Ozean ist in Indonesien, Sri Lanka, Thailand und anderen betroffenen Ländern der mehr als 220.000 Todesopfer gedacht worden.

Der schlimmste Tsunami in der Geschichte war am 26. Dezember 2004 durch ein schweres Seebeben der Stärke 9,1 vor der Westküste der indonesischen Insel Sumatra ausgelöst worden. Bis nach Ostafrika reichten die verheerenden Flutwellen. Allein in Indonesien gab es mehr als 170.000 Tote, besonders stark betroffen waren auch Thailand, Sri Lanka und Indien. Mehr als 1,5 Millionen Menschen wurden obdachlos.

#tagesschau #nachrichten #tsunami #gedenken",201,97838,"tagesschau","2024-12-26T13:30:09.000Z","Sidecar","https://www.instagram.com/p/DECxXs8CC5i/",NA,NA,"",NA,"","","tagesschau,nachrichten,tsunami,gedenken"
"Guten Morgen! ☕

Bundespräsident Steinmeier will heute seine Entscheidung zur Auflösung des deutschen Bundestags bekanntgeben. | Israel hat erneut Ziele im Jemen angegriffen, darunter den Flughafen in der Hauptstadt Sanaa. | Das Handwerk in Deutschland hofft auf den Verbleib syrischer Arbeiter:innen. 

Mehr Infos erhaltet Ihr auf tagesschau.de und tagesschau24.

Kommt gut in den Tag!

#tagesschau #nachrichten #steinmeier #jemen #handwerk",1958,45046,"tagesschau","2024-12-27T06:09:54.000Z","Sidecar","https://www.instagram.com/p/DEEjx_KIPll/",NA,NA,"",NA,"","","tagesschau,nachrichten,steinmeier,jemen,handwerk"
"Bei den schweren Unruhen nach der Verkündung des Wahlergebnisses in Mosambik steigen die Opferzahlen weiter an. Sie begannen, nachdem das Oberste Gericht des ostafrikanischen Landes am Montag die Wahl von Daniel Chapo, Kandidat der regierenden FRELIMO-Partei, zum neuen Präsidenten bestätigte. 

Oppositionsführer Venâncio Mondlane wies das Ergebnis als manipuliert zurück. Auch internationale Beobachter:innen berichten von Unregelmäßigkeiten bei der Wahl. 

Unter anderem in der Hauptstadt Maputo herrscht eine angespannte Lage. Demonstrierende errichteten Straßensperren und plünderten Geschäfte sowie Banken. Polizeistationen, Fahrzeuge und öffentliche Gebäude, aber auch Funk- und Strommasten sowie eine Erdgas-Anlage wurden angegriffen. Viele Bewohner:innen der blieben aus Angst vor Übergriffen am Weihnachtstag zu Hause. 

Nach Angaben der Sicherheitsbehörden stürmten Demonstrierende fünf Gefängnisse und befreiten mehr als 1.500 Häftlinge. Mindestens 33 von ihnen seien bei Kämpfen mit der Polizei getötet worden, teilte diese mit. 

Das Außenministerium des Nachbarlands Südafrika rief die Konfliktparteien zu einem politischen Dialog auf und bot Unterstützung bei einer Vermittlung an. 

#mosambik #nachrichten #tagesschau",378,47953,"tagesschau","2024-12-26T11:33:07.000Z","Sidecar","https://www.instagram.com/p/DECj-gPO-OP/",NA,NA,"",NA,"","","mosambik,nachrichten,tagesschau"
"Im August hat die Ukraine einen Vorstoß auf russisches Gebiet gestartet und kontrolliert seither einige Teile der Region Kursk. Im September begann Russland einen Gegenschlag. Seit einigen Wochen werden die Truppen von Soldaten aus Nordkorea unterstützt. 

Die nordkoreanischen Truppen erleiden nach Angaben des ukrainischen Präsidenten Wolodymyr Selenskyj nun schwere Verluste in Kursk. Zudem würden sie von den russischen Streitkräften ungeschützt gelassen. Die Truppen von Russlands Präsident Putin täten alles, um zu verhindern, dass nordkoreanische Soldaten von den ukrainischen Streitkräften gefangen genommen würden. Von Russland oder Nordkorea gab es bislang keine Stellungnahme. 

Der deutsche Sicherheitsexperte Nico Lange sagte der tagesschau, die Nordkoreaner seien schlecht auf ihren Einsatz vorbereitet gewesen. Im Grunde hätten sie eine ähnliche Rolle wie früher im Krieg die entlassenen Verbrecher aus den russischen Gefängnissen, die an die Front in der Ukraine geschickt wurden. 

#ukraine #russland #nordkorea #tagesschau #nachrichten",1575,78732,"tagesschau","2024-12-28T12:00:20.000Z","Sidecar","https://www.instagram.com/p/DEHwrh1vu0x/",NA,NA,"",NA,"","","ukraine,russland,nordkorea,tagesschau,nachrichten"
"Egal, ob in den verschneiten Straßen Europas oder den warmen Sommertagen auf der Südhalbkugel – fast überall ist die weihnachtliche Stimmung spürbar. 

Der erste Weihnachtstag startete in Berlin mit dem traditionellen jährlichen Weihnachtsschwimmen des Winter- und Eisschwimmvereins „Seehunde Berlin“ am Orankesee mit weihnachtlichen Mützen. Ein paar Kilometer weiter im polnischen Zakopane nahmen Gläubige an der Mitternachtsmesse in der Wallfahrtskirche teil und musizierten. In Indien sind als Weihnachtsmann verkleidete Radfahrer unterwegs und verbreiteten Weihnachtsstimmung. 
 
In der bulgarischen Hauptstadt Sofia wurden Kerzen während einer Weihnachtsmesse in der Alexander-Newski-Kathedrale angezündet. In Bagdad beteten Gläubige während der Weihnachtsmorgenmesse in der griechisch-orthodoxen St.-Andreas-Kirche. 
 
Während in Norfolk eine Frau mit ihren beiden Hunden Peanut und Cocoa darauf wartet, Mitgliedern der königlichen Familie beim traditionellen Weihnachtsgottesdienst in der St. Mary Magdalene Church in Norfolk zuzuschauen. In Australien wird Weihnachten, wie immer, unter der strahlenden Sonne gefeiert, zum Beispiel mit Weihnachtsmütze und Badehose am Bondi Beach.

#tagesschau #weihnachten #weihnachtsmann #weltweit #deutschland",526,203054,"tagesschau","2024-12-25T17:00:15.000Z","Sidecar","https://www.instagram.com/p/DEAknkSi7Qd/",NA,NA,"",NA,"","","tagesschau,weihnachten,weihnachtsmann,weltweit,deutschland"
"Mehr als zwei Wochen nach dem Sturz des syrischen Machthabers Baschar al-Assad haben dessen Anhänger:innen 14 Sicherheitskräfte erschossen. Das teilte die Übergangsregierung mit. Zehn weitere Personen seien verletzt worden. 

Die Syrische Beobachtungsstelle für Menschenrechte berichtet, dass die Sicherheitskräfte einen Ex-Offizier wegen seiner mutmaßlichen Rolle im berüchtigten Militärgefängnis Saidnaja festnehmen wollten. Demnach wurden auch drei der Angreifenden getötet. 

Außerdem sorgte ein Video für Ärger, wie der arabische Fernsehsenders Al Jazeera berichtet. Die Aufnahmen sollen die Schändung eines alawitischen Heiligtums in der Stadt Aleppo zeigen. In mehreren Städten des Landes zogen daraufhin Menschen zum Protest auf die Straße. 

Auch die Familie des gestürzten Machthabers Assad gehört der religiösen Minderheit der Alawiten an. Dem Innenministerium der Übergangsregierung zufolge war der Schrein eines muslimischen Scheichs im November, als die Offensive auf die Stadt Aleppo begann, „von unbekannten Gruppen“ verwüstet worden. 

#syrien #nachrichten #tagesschau",1132,72381,"tagesschau","2024-12-26T09:21:48.000Z","Sidecar","https://www.instagram.com/p/DECU8vYIxju/",NA,NA,"",NA,"","","syrien,nachrichten,tagesschau"
"Am Brandenburger Tor in Berlin ist mit Einbruch der Dunkelheit die erste Kerze des zehn Meter hohen Chanukkaleuchters entzündet worden. Damit wurde offiziell der Beginn des achttägigen jüdischen Lichterfestes Chanukka gefeiert. Der Leuchter steht auf dem Pariser Platz auf der Ostseite vor dem Brandenburger Tor. 

Das achttägige jüdische Lichterfest Chanukka dauert in diesem Jahr bis zum 2. Januar. Jeden Tag wird mit Einbruch der Dunkelheit ein neues Licht entzündet – das erste gestern. Mit dem Lichterfest feiern Jüdinnen und Juden den Sieg der Makkabäer über die griechisch-syrische Fremdherrschaft im Jahre 164 vor Christus und die Wiedereinweihung des Jerusalemer Tempels. 

#chanukka #nachrichten #tagesschau",1912,127127,"tagesschau","2024-12-26T08:00:20.000Z","Sidecar","https://www.instagram.com/p/DECLoEAB8GU/",NA,NA,"",NA,"","","chanukka,nachrichten,tagesschau"
"Am Morgen des 26. Dezember 2004 löste ein Seebeben der Stärke 9,1 vor der Küste Sumatras den schlimmsten Tsunami in der Geschichte aus: Im Indischen Ozean türmten sich bis zu 30 Meter hohe Flutwellen auf, die Küstengebiete in Indonesien, Sri Lanka, Thailand und vielen anderen Ländern überrollten. Damals gab es noch kein Frühwarnsystem. 

#tsunami #thailand #südostasien #tagesschau #news #nachrichten",38,23950,"tagesschau","2024-12-26T07:01:55.000Z","Video","https://www.instagram.com/p/DECE411PZZo/",58.325,1540129,"https://instagram.fhan3-4.fna.fbcdn.net/o1/v/t16/f2/m86/AQO8mxgpLgB69i7BcEAJX379QWIm-OKJgcGgXeRgWDyzPyrHeIovIKYIMTWubP3lLdyEImM70sIY4932v71qhtLn0aFsu3I99YLyu4c.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=493184769976917_2353283694&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BRTRBQzNGQTU1RTJDNjBGNzVCMEE3MzFEMzM3MTM4Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJMHdCaHlEakNHNUtsOEZBQ2RReS1WUTgzQW5icV9FQUFBRhUCAsgBACgAGAAbABUAACbAnaKTj8jTPxUCKAJDMywXQE0euFHrhR8YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=8182580ab0&ccb=9-4&oh=00_AYAdUH-n9-IhDzjDPY2EhEL0VgJf-pAOXpbDJrNXPdGROA&oe=67733284&_nc_sid=10d13b",414548,"","","tsunami,thailand,südostasien,tagesschau,news,nachrichten"
"Bundespräsident Frank-Walter Steinmeier hat den Bundestag aufgelöst. Das gab er soeben bekannt. Steinmeier folgte damit der Bitte von Bundeskanzler Olaf Scholz, der am 16. Dezember wie beabsichtigt die Vertrauensfrage im Parlament verloren hatte. 

Zugleich setzte Steinmeier den 23. Februar als Termin für die Neuwahlen an. Auf diesen Tag hatten sich die Fraktionsspitzen von SPD und Union geeinigt. Der Bundestag bleibt nun bis zur Zusammenkunft des neuen Parlaments bestehen – so gibt es keine parlamentslose Zeit. 

#bundestag #steinmeier #bundespräsident #tagesschau #nachrichten",1437,146919,"tagesschau","2024-12-27T10:23:53.000Z","Sidecar","https://www.instagram.com/p/DEFA2TXIMns/",NA,NA,"",NA,"","","bundestag,steinmeier,bundespräsident,tagesschau,nachrichten"
"Das Weihnachtsgeschäft ist aus Sicht des deutschen Einzelhandels nicht besonders erfolgreich verlaufen. Die Wochen vor dem Fest hätten erheblich „unter der Großwetterlage“ gelitten, sagte der Präsident des Handelsverbandes Deutschland (HDE), Alexander von Preen. 

„Die Stimmung ist schlecht, wegen der Kriege in der Welt und der politischen Unwägbarkeiten in Deutschland.“ Die Menschen hätten ihr Geld zusammengehalten. Dies habe dazu geführt, dass viele Händler im Weihnachtsgeschäft wenig Freude gehabt hätten. 

Die Rahmenbedingungen der für die Branche so wichtigen Zeit vor Weihnachten waren laut HDE schwieriger als im Vorjahr. Das Ampel-Aus und die bevorstehende Neuwahl beeinträchtigten das Einkaufsverhalten demnach stark. „Die Menschen wissen nicht, was 2025 auf sie zukommt und sind verunsichert"", so von Preen. 

Der Verband erwartet im Weihnachtsgeschäft inflationsbereinigt weniger Umsatz als im Jahr davor. Ursprünglich waren für November und Dezember Erlöse von gut 121 Milliarden Euro prognostiziert worden – also etwa so viel wie 2023. Endgültige Zahlen liegen bisher nicht vor. 

Der Handelsverband hofft jetzt auf die Tage zwischen den Jahren. Dort würden Kund:innen zum Beispiel oft geschenkte Gutscheine einlösen – und oft würden sie es dabei nicht belassen und legten noch etwas obendrauf. Ein willkommener Nebeneffekt für den Einzelhandel. 

Es gab übrigens auch einige Branchen, die zufrieden waren. Auf ein gutes Weihnachtsgeschäft blickt der Parfümerie- und Kosmetikhandel zurück. Auch Schmuck- und Uhrenfachgeschäfte ziehen eine positive Bilanz. Verhältnismäßig gut lief es in den Wochen vor dem Heiligabend auch für Buch-, Haushaltswaren- und Spielzeuggeschäfte. 

#weihnachtsgeschenke #einzelhandel #tagesschau #nachrichten #news",2334,114890,"tagesschau","2024-12-24T16:00:11.000Z","Sidecar","https://www.instagram.com/p/DD948u4pFdy/",NA,NA,"",NA,"","","weihnachtsgeschenke,einzelhandel,tagesschau,nachrichten,news"
"Papst Franziskus hat in seiner Weihnachtsbotschaft eindringlich zu Frieden gemahnt. Er lade „alle Menschen, alle Völker und Nationen“ ein, die „Waffen zum Schweigen zu bringen und die Spaltungen zu überwinden“, sagte das 88 Jahre alte Oberhaupt der katholischen Kirche zum Höhepunkt der Weihnachtsfeierlichkeiten vor den Gläubigen auf dem Petersplatz in Rom. 
 
Der Pontifex erinnerte in seiner Botschaft insbesondere an die Kriege in der Ukraine und im Nahen Osten. „Die Waffen sollen in der gemarterten Ukraine schweigen!“, sagte er vom Balkon des Petersdoms aus. Er rief zudem dazu auf, „die Tür für Verhandlungen sowie für Gesten des Dialogs und der Begegnung zu öffnen, um zu einem gerechten und dauerhaften Frieden zu gelangen“. Nach seiner Ansprache spendete Franziskus vor den zahlreichen Gläubigen auf dem Petersplatz den Segen „Urbi et Orbi“, also der Stadt und dem Erdkreis. 
 
Zuvor hatte Papst Franziskus am gestrigen Dienstag das Heilige Jahr 2025 eröffnet. Zu dem regulär alle 25 Jahre stattfindenden Ereignis passierte der 88-Jährige im Rollstuhl die Heilige Pforte der Basilika, die ansonsten zugemauert ist. Die Glocken des Petersdoms begleiteten das Ereignis „in die Zeit der Barmherzigkeit und Vergebung“, wie Franziskus das kirchliche Jubeljahr einleitete. Nach dem Papst betraten Geistliche und Katholik:innen von allen fünf Kontinenten den Petersdom durch die Heilige Pforte.

#urbietorbi #papst #heiligesjahr #holydoor #vatikan #nachrichten #tagesschau",648,80704,"tagesschau","2024-12-25T13:31:12.000Z","Sidecar","https://www.instagram.com/p/DEAMsftqVjp/",NA,NA,"",NA,"","","urbietorbi,papst,heiligesjahr,holydoor,vatikan,nachrichten,tagesschau"
